ann_index,source_xml_x,source_rgb_x,label_x,ann_index_x,source_xml_y,source_rgb_y,label_y,index_right,individualID_x,scientificName_x,lat,lon,plotID,_coord_src,dist_m_x,match_type_x,year_ann,site_ann,ann_index_y,individualID_y,scientificName_y,year_field,site_field,match_type_y,dist_m_y,match_type,confidence,species,match_type_c,dist_m_c,_rank,_dist
219592,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30652,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,10914,NEON.PLA.D17.TEAK.01339,Abies magnifica A. Murray bis,37.00030648706692,-119.00887655305922,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
219593,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30652,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,8538,NEON.PLA.D17.TEAK.01339,Abies magnifica A. Murray bis,37.00030648706692,-119.00887655305922,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
219594,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30652,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,2598,NEON.PLA.D17.TEAK.01339,Abies magnifica A. Murray bis,37.00030648706692,-119.00887655305922,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
219595,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30652,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,6162,NEON.PLA.D17.TEAK.01339,Abies magnifica A. Murray bis,37.00030648706692,-119.00887655305922,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
219596,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30652,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,3793,NEON.PLA.D17.TEAK.01339,Abies magnifica A. Murray bis,37.00030648706692,-119.00887655305922,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
219597,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30652,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,7355,NEON.PLA.D17.TEAK.01339,Abies magnifica A. Murray bis,37.00030648706692,-119.00887655305922,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
219598,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30652,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,10919,NEON.PLA.D17.TEAK.01339,Abies magnifica A. Murray bis,37.00030648706692,-119.00887655305922,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
219599,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30652,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,8543,NEON.PLA.D17.TEAK.01339,Abies magnifica A. Murray bis,37.00030648706692,-119.00887655305922,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
219696,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,2540,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219697,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,3728,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219698,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,10856,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219699,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,8480,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219700,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,7292,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219701,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,6104,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219702,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,9668,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219703,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,4916,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219704,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,6119,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219705,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,7307,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219706,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,2555,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219707,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,4931,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219708,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,10871,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219709,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,9683,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219710,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,3743,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219711,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,8495,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219712,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,6113,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219713,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,2549,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219714,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,4925,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219715,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,7301,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219716,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,10865,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219717,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,3737,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219718,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,9677,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219719,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30665,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,8489,NEON.PLA.D17.TEAK.01324,Pinaceae sp.,37.00021684656231,-119.00905430027557,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinaceae sp.,within,0.0,0,0.0
219720,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,7343,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219721,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,2591,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219722,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,3779,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219723,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,6155,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219724,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,8531,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219725,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,4967,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219726,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,10907,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219727,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,9719,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219728,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,7297,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219729,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,6109,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219730,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,3733,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219731,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,2545,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219732,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,7367,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219733,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,6179,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219734,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,9743,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219735,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,2615,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219736,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,3803,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219737,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,8555,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219738,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,10931,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219739,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,4991,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219740,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,8485,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219741,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,10861,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219742,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,4921,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219743,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30666,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,9673,NEON.PLA.D17.TEAK.01174,Pinus contorta Douglas ex Loudon,37.0002237975131,-119.00897364978871,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219744,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,3788,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219745,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,9728,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219746,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,4976,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219747,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,2600,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219748,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,7352,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219749,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,8540,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219750,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,6164,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219751,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,10916,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219752,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,3738,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219753,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,4926,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219754,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,9678,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219755,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,8490,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219756,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,10866,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219757,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,2550,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219758,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,7302,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219759,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30667,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,6114,NEON.PLA.D17.TEAK.01261,Pinus jeffreyi Balf.,37.00018853686746,-119.00891865621568,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus jeffreyi Balf.,within,0.0,0,0.0
219776,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30670,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,10874,NEON.PLA.D17.TEAK.01248,Pinus contorta Douglas ex Loudon,37.00009370561713,-119.00890839390205,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219777,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30670,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,9686,NEON.PLA.D17.TEAK.01248,Pinus contorta Douglas ex Loudon,37.00009370561713,-119.00890839390205,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219778,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30670,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,7310,NEON.PLA.D17.TEAK.01248,Pinus contorta Douglas ex Loudon,37.00009370561713,-119.00890839390205,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219779,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30670,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,4934,NEON.PLA.D17.TEAK.01248,Pinus contorta Douglas ex Loudon,37.00009370561713,-119.00890839390205,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219780,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30670,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,6122,NEON.PLA.D17.TEAK.01248,Pinus contorta Douglas ex Loudon,37.00009370561713,-119.00890839390205,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
219781,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,30670,TEAK_062_2018.xml,TEAK_062_2018.tif,Tree,2558,NEON.PLA.D17.TEAK.01248,Pinus contorta Douglas ex Loudon,37.00009370561713,-119.00890839390205,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
